instance_idx,plan_idx,latency_ms,is_default,error,param0,param1,plan_id
23,2068,9825.423,0,,genealogy,rhineland-palatinate,2068
23,4506,6.596,0,,genealogy,rhineland-palatinate,4506
23,10229,21688.703,0,,genealogy,rhineland-palatinate,10229
23,10373,594.901,0,,genealogy,rhineland-palatinate,10373
23,9591,4924.57,0,,genealogy,rhineland-palatinate,9591
23,8985,10376.918,0,,genealogy,rhineland-palatinate,8985
23,11668,7837.734,0,,genealogy,rhineland-palatinate,11668
23,5328,97.21,0,,genealogy,rhineland-palatinate,5328
23,6241,3627.318,0,,genealogy,rhineland-palatinate,6241
23,9788,13082.345,0,,genealogy,rhineland-palatinate,9788
23,8693,6451.782,0,,genealogy,rhineland-palatinate,8693
23,4832,4134.132,0,,genealogy,rhineland-palatinate,4832
23,7434,6769.185,0,,genealogy,rhineland-palatinate,7434
23,8283,285.684,0,,genealogy,rhineland-palatinate,8283
23,9920,560.694,0,,genealogy,rhineland-palatinate,9920
23,7049,10174.347,0,,genealogy,rhineland-palatinate,7049
23,1625,86.657,0,,genealogy,rhineland-palatinate,1625
23,11498,1954.16,0,,genealogy,rhineland-palatinate,11498
23,1875,1208.371,0,,genealogy,rhineland-palatinate,1875
23,10727,10296.369,0,,genealogy,rhineland-palatinate,10727
23,10665,18046.88,0,,genealogy,rhineland-palatinate,10665
23,9034,7552.38,0,,genealogy,rhineland-palatinate,9034
23,11811,980.062,0,,genealogy,rhineland-palatinate,11811
23,3523,5587.317,0,,genealogy,rhineland-palatinate,3523
23,7047,4670.915,0,,genealogy,rhineland-palatinate,7047
23,7399,4073.829,0,,genealogy,rhineland-palatinate,7399
23,3744,143.274,0,,genealogy,rhineland-palatinate,3744
23,6780,8795.535,0,,genealogy,rhineland-palatinate,6780
23,5554,31896.88,0,,genealogy,rhineland-palatinate,5554
23,7431,21862.755,0,,genealogy,rhineland-palatinate,7431
23,6533,3083.697,0,,genealogy,rhineland-palatinate,6533
23,6816,8177.505,0,,genealogy,rhineland-palatinate,6816
23,11954,12773.997,0,,genealogy,rhineland-palatinate,11954
23,1558,13869.263,0,,genealogy,rhineland-palatinate,1558
23,5121,1894.348,0,,genealogy,rhineland-palatinate,5121
23,6993,106.659,0,,genealogy,rhineland-palatinate,6993
23,10898,509.546,0,,genealogy,rhineland-palatinate,10898
23,4177,1194.089,0,,genealogy,rhineland-palatinate,4177
23,6133,9679.531,0,,genealogy,rhineland-palatinate,6133
23,2501,1099.705,0,,genealogy,rhineland-palatinate,2501
23,11253,20495.164,0,,genealogy,rhineland-palatinate,11253
23,7771,253.576,0,,genealogy,rhineland-palatinate,7771
23,1100,12042.984,0,,genealogy,rhineland-palatinate,1100
23,1495,8803.797,0,,genealogy,rhineland-palatinate,1495
23,1399,14809.879,0,,genealogy,rhineland-palatinate,1399
23,1528,163.801,0,,genealogy,rhineland-palatinate,1528
23,7076,4014.965,0,,genealogy,rhineland-palatinate,7076
23,1583,26905.478,0,,genealogy,rhineland-palatinate,1583
23,12200,6614.421,0,,genealogy,rhineland-palatinate,12200
23,12105,30026.632,0,,genealogy,rhineland-palatinate,12105
23,6106,10.348,0,,genealogy,rhineland-palatinate,6106
23,2132,5918.104,0,,genealogy,rhineland-palatinate,2132
23,9116,7.522,0,,genealogy,rhineland-palatinate,9116
24,0,2.921,1,,scifi,evolution-2001,0
24,983,3823.944,0,,scifi,evolution-2001,983
24,9609,6935.748,0,,scifi,evolution-2001,9609
24,9202,3520.039,0,,scifi,evolution-2001,9202
24,9203,30030.472,0,,scifi,evolution-2001,9203
24,5401,6871.669,0,,scifi,evolution-2001,5401
24,10978,11052.081,0,,scifi,evolution-2001,10978
24,2003,7862.235,0,,scifi,evolution-2001,2003
24,6731,8220.523,0,,scifi,evolution-2001,6731
24,5794,142.192,0,,scifi,evolution-2001,5794
24,10901,21264.674,0,,scifi,evolution-2001,10901
24,12293,18864.945,0,,scifi,evolution-2001,12293
24,6930,113.972,0,,scifi,evolution-2001,6930
24,11814,107.088,0,,scifi,evolution-2001,11814
24,843,13478.612,0,,scifi,evolution-2001,843
24,4713,169.735,0,,scifi,evolution-2001,4713
24,9838,13033.536,0,,scifi,evolution-2001,9838
24,5120,5276.019,0,,scifi,evolution-2001,5120
24,5762,3661.2,0,,scifi,evolution-2001,5762
24,1698,748.673,0,,scifi,evolution-2001,1698
24,9469,7808.923,0,,scifi,evolution-2001,9469
24,8314,743.512,0,,scifi,evolution-2001,8314
24,3486,19869.931,0,,scifi,evolution-2001,3486
24,2536,649.623,0,,scifi,evolution-2001,2536
24,10760,29135.337,0,,scifi,evolution-2001,10760
24,7901,5245.463,0,,scifi,evolution-2001,7901
24,3675,5798.874,0,,scifi,evolution-2001,3675
24,1774,6131.338,0,,scifi,evolution-2001,1774
24,5737,26615.733,0,,scifi,evolution-2001,5737
24,9114,278.044,0,,scifi,evolution-2001,9114
24,6023,13136.813,0,,scifi,evolution-2001,6023
24,1883,5881.731,0,,scifi,evolution-2001,1883
24,4565,2918.869,0,,scifi,evolution-2001,4565
24,9407,721.694,0,,scifi,evolution-2001,9407
24,3706,193.701,0,,scifi,evolution-2001,3706
24,9191,5294.779,0,,scifi,evolution-2001,9191
24,10187,7692.522,0,,scifi,evolution-2001,10187
24,10053,997.292,0,,scifi,evolution-2001,10053
24,11059,1023.205,0,,scifi,evolution-2001,11059
24,10530,14472.153,0,,scifi,evolution-2001,10530
24,9122,7.252,0,,scifi,evolution-2001,9122
24,431,23835.581,0,,scifi,evolution-2001,431
24,9978,20057.706,0,,scifi,evolution-2001,9978
24,10778,914.155,0,,scifi,evolution-2001,10778
24,11362,15418.617,0,,scifi,evolution-2001,11362
24,4382,7325.214,0,,scifi,evolution-2001,4382
24,475,33212.366,0,,scifi,evolution-2001,475
24,2956,11149.841,0,,scifi,evolution-2001,2956
24,4478,12791.262,0,,scifi,evolution-2001,4478
24,11514,119.065,0,,scifi,evolution-2001,11514
24,5063,12433.845,0,,scifi,evolution-2001,5063
24,5568,17.684,0,,scifi,evolution-2001,5568
24,5752,23229.921,0,,scifi,evolution-2001,5752
24,101,12082.494,0,,scifi,evolution-2001,101
24,2973,1350.946,0,,scifi,evolution-2001,2973
24,2348,38.818,0,,scifi,evolution-2001,2348
24,9279,894.835,0,,scifi,evolution-2001,9279
24,10770,14282.444,0,,scifi,evolution-2001,10770
24,6567,1928.649,0,,scifi,evolution-2001,6567
24,1141,6327.529,0,,scifi,evolution-2001,1141
24,2325,660.866,0,,scifi,evolution-2001,2325
24,12141,13266.695,0,,scifi,evolution-2001,12141
24,10374,19008.637,0,,scifi,evolution-2001,10374
24,503,3903.634,0,,scifi,evolution-2001,503
24,1504,3733.469,0,,scifi,evolution-2001,1504
24,12225,5317.426,0,,scifi,evolution-2001,12225
24,8692,18834.52,0,,scifi,evolution-2001,8692
24,3525,1670.215,0,,scifi,evolution-2001,3525
24,6164,2307.671,0,,scifi,evolution-2001,6164
25,0,2.622,1,,stackoverflow,debugbreak,0
25,6879,29694.514,0,,stackoverflow,debugbreak,6879
25,5586,11.806,0,,stackoverflow,debugbreak,5586
25,2579,13192.466,0,,stackoverflow,debugbreak,2579
25,6063,39280.014,0,,stackoverflow,debugbreak,6063
25,11823,10539.943,0,,stackoverflow,debugbreak,11823
25,5315,5227.581,0,,stackoverflow,debugbreak,5315
25,9300,8971.007,0,,stackoverflow,debugbreak,9300
25,9769,6180.434,0,,stackoverflow,debugbreak,9769
25,1392,18598.014,0,,stackoverflow,debugbreak,1392
25,862,1660.094,0,,stackoverflow,debugbreak,862
25,2550,965.291,0,,stackoverflow,debugbreak,2550
25,12361,14963.967,0,,stackoverflow,debugbreak,12361
25,10123,22142.358,0,,stackoverflow,debugbreak,10123
25,816,18355.121,0,,stackoverflow,debugbreak,816
25,11043,2729.647,0,,stackoverflow,debugbreak,11043
25,4459,22478.826,0,,stackoverflow,debugbreak,4459
25,7260,34173.494,0,,stackoverflow,debugbreak,7260
25,10846,3582.649,0,,stackoverflow,debugbreak,10846
25,7958,10382.074,0,,stackoverflow,debugbreak,7958
25,9947,19968.091,0,,stackoverflow,debugbreak,9947
25,7243,1169.168,0,,stackoverflow,debugbreak,7243
25,6786,36054.73,0,,stackoverflow,debugbreak,6786
25,4476,830.004,0,,stackoverflow,debugbreak,4476
25,12369,20079.782,0,,stackoverflow,debugbreak,12369
25,8395,6947.017,0,,stackoverflow,debugbreak,8395
25,1865,35579.089,0,,stackoverflow,debugbreak,1865
25,1817,9241.461,0,,stackoverflow,debugbreak,1817
25,11112,41005.054,0,,stackoverflow,debugbreak,11112
25,9718,12567.605,0,,stackoverflow,debugbreak,9718
25,7973,11192.894,0,,stackoverflow,debugbreak,7973
25,8634,596.523,0,,stackoverflow,debugbreak,8634
25,10931,5399.523,0,,stackoverflow,debugbreak,10931
25,745,14941.119,0,,stackoverflow,debugbreak,745
25,3613,14588.419,0,,stackoverflow,debugbreak,3613
25,898,23124.103,0,,stackoverflow,debugbreak,898
25,3350,11869.104,0,,stackoverflow,debugbreak,3350
25,4939,29633.973,0,,stackoverflow,debugbreak,4939
25,3461,27616.47,0,,stackoverflow,debugbreak,3461
25,2249,38298.153,0,,stackoverflow,debugbreak,2249
25,4187,1152.551,0,,stackoverflow,debugbreak,4187
25,4743,15547.739,0,,stackoverflow,debugbreak,4743
25,5376,10003.046,0,,stackoverflow,debugbreak,5376
25,127,16692.967,0,,stackoverflow,debugbreak,127
25,8150,17819.19,0,,stackoverflow,debugbreak,8150
25,7056,1231.867,0,,stackoverflow,debugbreak,7056
25,2879,26286.527,0,,stackoverflow,debugbreak,2879
25,2117,10462.491,0,,stackoverflow,debugbreak,2117
25,6230,6291.158,0,,stackoverflow,debugbreak,6230
25,3771,12348.387,0,,stackoverflow,debugbreak,3771
25,8197,39575.106,0,,stackoverflow,debugbreak,8197
25,9155,6905.456,0,,stackoverflow,debugbreak,9155
26,0,0.893,1,,android,yubikey,0
26,10946,25626.404,0,,android,yubikey,10946
26,5803,327.445,0,,android,yubikey,5803
26,1181,6115.821,0,,android,yubikey,1181
26,6506,4139.013,0,,android,yubikey,6506
26,12158,5603.005,0,,android,yubikey,12158
26,694,11038.862,0,,android,yubikey,694
26,7148,2823.993,0,,android,yubikey,7148
26,308,4971.498,0,,android,yubikey,308
26,7533,1817.27,0,,android,yubikey,7533
26,1276,6095.577,0,,android,yubikey,1276
26,5130,278.763,0,,android,yubikey,5130
26,9434,8235.169,0,,android,yubikey,9434
26,7034,2247.314,0,,android,yubikey,7034
26,9395,18932.398,0,,android,yubikey,9395
26,6627,10570.874,0,,android,yubikey,6627
26,11625,1529.791,0,,android,yubikey,11625
26,10489,504.471,0,,android,yubikey,10489
26,6844,1181.147,0,,android,yubikey,6844
26,4744,306.843,0,,android,yubikey,4744
26,1888,7603.198,0,,android,yubikey,1888
26,6637,25356.541,0,,android,yubikey,6637
26,342,51.404,0,,android,yubikey,342
26,5322,16095.934,0,,android,yubikey,5322
26,2816,16468.422,0,,android,yubikey,2816
26,10128,18472.188,0,,android,yubikey,10128
26,7539,4.68,0,,android,yubikey,7539
26,11299,11555.844,0,,android,yubikey,11299
26,5929,1297.583,0,,android,yubikey,5929
26,1444,475.221,0,,android,yubikey,1444
26,7156,6085.867,0,,android,yubikey,7156
26,1735,4747.741,0,,android,yubikey,1735
26,3987,9314.865,0,,android,yubikey,3987
26,7139,3102.051,0,,android,yubikey,7139
26,9649,26048.633,0,,android,yubikey,9649
26,6561,12277.78,0,,android,yubikey,6561
26,8585,133.774,0,,android,yubikey,8585
26,1289,9718.104,0,,android,yubikey,1289
26,6485,8781.072,0,,android,yubikey,6485
26,5084,25.603,0,,android,yubikey,5084
26,12220,1185.659,0,,android,yubikey,12220
26,5563,14806.608,0,,android,yubikey,5563
26,3631,476.832,0,,android,yubikey,3631
26,5457,18421.678,0,,android,yubikey,5457
26,2755,1048.809,0,,android,yubikey,2755
26,1252,15747.56,0,,android,yubikey,1252
26,8364,16.93,0,,android,yubikey,8364
26,10375,8642.491,0,,android,yubikey,10375
26,1869,6150.644,0,,android,yubikey,1869
26,8694,2940.439,0,,android,yubikey,8694
26,8356,11785.811,0,,android,yubikey,8356
26,3177,798.015,0,,android,yubikey,3177
26,5725,7417.967,0,,android,yubikey,5725
26,5753,4924.019,0,,android,yubikey,5753
26,11918,16348.529,0,,android,yubikey,11918
26,10575,5036.865,0,,android,yubikey,10575
26,2420,8286.145,0,,android,yubikey,2420
26,3872,857.326,0,,android,yubikey,3872
26,1685,10429.923,0,,android,yubikey,1685
26,2400,8133.639,0,,android,yubikey,2400
26,4194,4778.595,0,,android,yubikey,4194
26,3233,3227.845,0,,android,yubikey,3233
26,2843,28736.577,0,,android,yubikey,2843
26,9870,10272.259,0,,android,yubikey,9870
26,2505,5660.203,0,,android,yubikey,2505
26,10740,4939.14,0,,android,yubikey,10740
26,1235,1476.236,0,,android,yubikey,1235
26,2903,152.023,0,,android,yubikey,2903
26,10289,16230.107,0,,android,yubikey,10289
26,8096,92.341,0,,android,yubikey,8096
27,0,64.396,1,,writers,technique,0
27,7602,8357.535,0,,writers,technique,7602
27,12361,8513.695,0,,writers,technique,12361
27,9237,5971.156,0,,writers,technique,9237
27,9495,594.388,0,,writers,technique,9495
27,7355,252.148,0,,writers,technique,7355
27,11160,4506.426,0,,writers,technique,11160
27,9249,8590.073,0,,writers,technique,9249
27,10535,3331.418,0,,writers,technique,10535
27,10409,6427.045,0,,writers,technique,10409
27,10233,23495.771,0,,writers,technique,10233
27,5296,201.518,0,,writers,technique,5296
27,10277,10324.986,0,,writers,technique,10277
27,5180,4870.043,0,,writers,technique,5180
27,2474,72.672,0,,writers,technique,2474
27,7206,10648.051,0,,writers,technique,7206
27,7683,4158.495,0,,writers,technique,7683
27,7246,2346.291,0,,writers,technique,7246
27,10345,17551.812,0,,writers,technique,10345
27,4962,183.581,0,,writers,technique,4962
27,4501,41.233,0,,writers,technique,4501
27,9690,189.067,0,,writers,technique,9690
27,921,11411.32,0,,writers,technique,921
27,5767,717.08,0,,writers,technique,5767
27,8313,26.111,0,,writers,technique,8313
27,1216,1906.826,0,,writers,technique,1216
27,5086,3160.713,0,,writers,technique,5086
27,7566,8209.714,0,,writers,technique,7566
27,7405,15690.501,0,,writers,technique,7405
27,617,3681.331,0,,writers,technique,617
27,933,1802.37,0,,writers,technique,933
27,6042,21.169,0,,writers,technique,6042
27,4704,19.992,0,,writers,technique,4704
27,1258,5.651,0,,writers,technique,1258
27,10563,181.913,0,,writers,technique,10563
27,1480,1026.262,0,,writers,technique,1480
27,10077,2061.791,0,,writers,technique,10077
27,9734,1862.08,0,,writers,technique,9734
27,8308,11423.631,0,,writers,technique,8308
27,6300,19.932,0,,writers,technique,6300
27,7582,4171.25,0,,writers,technique,7582
27,9509,1017.02,0,,writers,technique,9509
27,9082,1060.998,0,,writers,technique,9082
27,12107,35215.12,0,,writers,technique,12107
27,673,40.474,0,,writers,technique,673
27,7369,4988.496,0,,writers,technique,7369
27,9367,4849.574,0,,writers,technique,9367
27,3085,4620.346,0,,writers,technique,3085
27,5268,22720.193,0,,writers,technique,5268
27,9913,50.778,0,,writers,technique,9913
27,7793,1276.261,0,,writers,technique,7793
27,8215,31.747,0,,writers,technique,8215
27,2472,35236.089,0,,writers,technique,2472
27,1014,4509.745,0,,writers,technique,1014
27,7382,205.55,0,,writers,technique,7382
27,1696,2358.437,0,,writers,technique,1696
27,5627,36432.127,0,,writers,technique,5627
27,11704,15269.767,0,,writers,technique,11704
27,1382,8283.992,0,,writers,technique,1382
27,8267,15329.118,0,,writers,technique,8267
27,2828,21852.809,0,,writers,technique,2828
27,642,417.637,0,,writers,technique,642
27,4060,13619.522,0,,writers,technique,4060
27,11594,15589.054,0,,writers,technique,11594
27,7173,28762.16,0,,writers,technique,7173
27,7200,16960.546,0,,writers,technique,7200
27,8587,19603.872,0,,writers,technique,8587
28,0,44.547,1,,stackoverflow,transcoding,0
28,9992,16004.694,0,,stackoverflow,transcoding,9992
28,6109,30543.969,0,,stackoverflow,transcoding,6109
28,6698,794.681,0,,stackoverflow,transcoding,6698
28,5544,6453.479,0,,stackoverflow,transcoding,5544
28,11124,63.797,0,,stackoverflow,transcoding,11124
28,858,6432.753,0,,stackoverflow,transcoding,858
28,10337,1745.145,0,,stackoverflow,transcoding,10337
28,10606,21526.356,0,,stackoverflow,transcoding,10606
28,1080,1123.791,0,,stackoverflow,transcoding,1080
28,5402,13105.411,0,,stackoverflow,transcoding,5402
28,1549,19388.161,0,,stackoverflow,transcoding,1549
28,9142,6456.285,0,,stackoverflow,transcoding,9142
28,11115,344.9,0,,stackoverflow,transcoding,11115
28,4656,34576.483,0,,stackoverflow,transcoding,4656
28,11858,30666.578,0,,stackoverflow,transcoding,11858
28,10758,42866.532,0,,stackoverflow,transcoding,10758
28,2464,18447.176,0,,stackoverflow,transcoding,2464
28,5462,61.313,0,,stackoverflow,transcoding,5462
28,1336,11.589,0,,stackoverflow,transcoding,1336
28,9548,20406.546,0,,stackoverflow,transcoding,9548
28,10873,5048.202,0,,stackoverflow,transcoding,10873
28,5732,12905.239,0,,stackoverflow,transcoding,5732
28,11444,17443.687,0,,stackoverflow,transcoding,11444
28,10849,7353.386,0,,stackoverflow,transcoding,10849
28,6422,25933.163,0,,stackoverflow,transcoding,6422
28,2113,17545.639,0,,stackoverflow,transcoding,2113
28,9750,11182.736,0,,stackoverflow,transcoding,9750
28,11614,3892.202,0,,stackoverflow,transcoding,11614
28,1389,8705.777,0,,stackoverflow,transcoding,1389
28,5073,7999.378,0,,stackoverflow,transcoding,5073
28,9158,23866.218,0,,stackoverflow,transcoding,9158
28,5382,21644.828,0,,stackoverflow,transcoding,5382
28,2094,26687.116,0,,stackoverflow,transcoding,2094
28,10980,32789.206,0,,stackoverflow,transcoding,10980
28,11516,28531.106,0,,stackoverflow,transcoding,11516
28,12105,30293.335,0,,stackoverflow,transcoding,12105
28,11230,40831.768,0,,stackoverflow,transcoding,11230
28,1532,38815.037,0,,stackoverflow,transcoding,1532
28,10585,15753.135,0,,stackoverflow,transcoding,10585
28,10985,5202.987,0,,stackoverflow,transcoding,10985
28,8332,14877.701,0,,stackoverflow,transcoding,8332
28,5929,12106.133,0,,stackoverflow,transcoding,5929
28,299,6392.741,0,,stackoverflow,transcoding,299
28,5941,15741.57,0,,stackoverflow,transcoding,5941
28,5061,14767.133,0,,stackoverflow,transcoding,5061
28,5599,9.344,0,,stackoverflow,transcoding,5599
28,3146,23889.331,0,,stackoverflow,transcoding,3146
28,3712,7876.074,0,,stackoverflow,transcoding,3712
29,0,17.53,1,,stackoverflow,noexcept,0
29,2539,10569.602,0,,stackoverflow,noexcept,2539
29,4847,11878.619,0,,stackoverflow,noexcept,4847
29,1658,11359.27,0,,stackoverflow,noexcept,1658
29,8318,25368.719,0,,stackoverflow,noexcept,8318
29,8844,36911.879,0,,stackoverflow,noexcept,8844
29,12102,4406.344,0,,stackoverflow,noexcept,12102
29,619,17998.468,0,,stackoverflow,noexcept,619
29,10846,3399.903,0,,stackoverflow,noexcept,10846
29,10126,22586.431,0,,stackoverflow,noexcept,10126
29,2148,5.881,0,,stackoverflow,noexcept,2148
29,9786,5423.617,0,,stackoverflow,noexcept,9786
29,6173,16619.373,0,,stackoverflow,noexcept,6173
29,2528,16620.994,0,,stackoverflow,noexcept,2528
29,11352,38764.691,0,,stackoverflow,noexcept,11352
29,6732,33428.769,0,,stackoverflow,noexcept,6732
29,5969,7940.647,0,,stackoverflow,noexcept,5969
29,11790,3627.941,0,,stackoverflow,noexcept,11790
29,7278,24609.886,0,,stackoverflow,noexcept,7278
29,7356,53.82,0,,stackoverflow,noexcept,7356
29,3834,7533.183,0,,stackoverflow,noexcept,3834
29,8750,24945.287,0,,stackoverflow,noexcept,8750
29,5071,11279.282,0,,stackoverflow,noexcept,5071
29,7685,31727.443,0,,stackoverflow,noexcept,7685
29,3179,16664.997,0,,stackoverflow,noexcept,3179
29,6027,15176.295,0,,stackoverflow,noexcept,6027
29,9346,11.217,0,,stackoverflow,noexcept,9346
29,7565,14033.72,0,,stackoverflow,noexcept,7565
29,4617,15949.007,0,,stackoverflow,noexcept,4617
29,6257,1084.942,0,,stackoverflow,noexcept,6257
29,6860,10583.802,0,,stackoverflow,noexcept,6860
29,2656,30106.177,0,,stackoverflow,noexcept,2656
29,3272,21536.035,0,,stackoverflow,noexcept,3272
29,2268,11716.71,0,,stackoverflow,noexcept,2268
29,4097,10.474,0,,stackoverflow,noexcept,4097
29,7874,5439.041,0,,stackoverflow,noexcept,7874
29,9086,19410.063,0,,stackoverflow,noexcept,9086
29,11656,8230.311,0,,stackoverflow,noexcept,11656
29,4671,18627.779,0,,stackoverflow,noexcept,4671
29,4470,23496.211,0,,stackoverflow,noexcept,4470
30,0,494.893,1,,stackoverflow,abstract-class,0
30,7362,11283.48,0,,stackoverflow,abstract-class,7362
30,8411,13579.966,0,,stackoverflow,abstract-class,8411
30,2415,6021.289,0,,stackoverflow,abstract-class,2415
30,7168,22602.038,0,,stackoverflow,abstract-class,7168
30,7392,497.787,0,,stackoverflow,abstract-class,7392
30,5728,9359.81,0,,stackoverflow,abstract-class,5728
30,8225,4920.943,0,,stackoverflow,abstract-class,8225
30,6127,24416.987,0,,stackoverflow,abstract-class,6127
30,6327,13494.659,0,,stackoverflow,abstract-class,6327
30,1338,1730.882,0,,stackoverflow,abstract-class,1338
30,6143,32951.994,0,,stackoverflow,abstract-class,6143
30,3679,11536.685,0,,stackoverflow,abstract-class,3679
30,462,12563.57,0,,stackoverflow,abstract-class,462
30,1624,24849.19,0,,stackoverflow,abstract-class,1624
30,11710,6566.296,0,,stackoverflow,abstract-class,11710
30,2393,14476.447,0,,stackoverflow,abstract-class,2393
30,628,1197.17,0,,stackoverflow,abstract-class,628
30,4701,16040.911,0,,stackoverflow,abstract-class,4701
30,7741,21339.537,0,,stackoverflow,abstract-class,7741
30,11405,12723.916,0,,stackoverflow,abstract-class,11405
30,11560,3338.655,0,,stackoverflow,abstract-class,11560
30,10082,12181.785,0,,stackoverflow,abstract-class,10082
30,87,31944.451,0,,stackoverflow,abstract-class,87
30,1299,18309.572,0,,stackoverflow,abstract-class,1299
30,312,11759.398,0,,stackoverflow,abstract-class,312
30,4194,14091.324,0,,stackoverflow,abstract-class,4194
30,3534,12946.002,0,,stackoverflow,abstract-class,3534
30,2450,17934.535,0,,stackoverflow,abstract-class,2450
30,11916,11489.835,0,,stackoverflow,abstract-class,11916
30,9976,147.185,0,,stackoverflow,abstract-class,9976
30,8648,26459.999,0,,stackoverflow,abstract-class,8648
30,4721,33267.443,0,,stackoverflow,abstract-class,4721
30,1997,24900.638,0,,stackoverflow,abstract-class,1997
30,783,5467.469,0,,stackoverflow,abstract-class,783
30,7490,12101.503,0,,stackoverflow,abstract-class,7490
30,1030,1884.292,0,,stackoverflow,abstract-class,1030
30,1817,12078.072,0,,stackoverflow,abstract-class,1817
30,8190,7993.835,0,,stackoverflow,abstract-class,8190
30,8783,24746.614,0,,stackoverflow,abstract-class,8783
30,270,14859.261,0,,stackoverflow,abstract-class,270
30,10354,12472.099,0,,stackoverflow,abstract-class,10354
30,8444,22074.117,0,,stackoverflow,abstract-class,8444
30,9422,7347.512,0,,stackoverflow,abstract-class,9422
30,11773,38687.984,0,,stackoverflow,abstract-class,11773
31,0,4.036,1,,scifi,waldo,0
31,2353,979.101,0,,scifi,waldo,2353
31,4773,10034.388,0,,scifi,waldo,4773
31,7033,6931.949,0,,scifi,waldo,7033
31,26,1555.859,0,,scifi,waldo,26
31,10074,14763.263,0,,scifi,waldo,10074
31,5781,11225.023,0,,scifi,waldo,5781
31,3942,1144.74,0,,scifi,waldo,3942
31,9350,6425.582,0,,scifi,waldo,9350
31,6826,18246.038,0,,scifi,waldo,6826
31,3069,1267.666,0,,scifi,waldo,3069
31,10886,10390.398,0,,scifi,waldo,10886
31,10949,15433.118,0,,scifi,waldo,10949
31,1403,2755.135,0,,scifi,waldo,1403
31,8577,753.778,0,,scifi,waldo,8577
31,5909,161.548,0,,scifi,waldo,5909
31,1109,10265.82,0,,scifi,waldo,1109
31,8619,15796.826,0,,scifi,waldo,8619
31,8915,3294.438,0,,scifi,waldo,8915
31,8313,92.306,0,,scifi,waldo,8313
31,8317,4911.405,0,,scifi,waldo,8317
31,9080,93.99,0,,scifi,waldo,9080
31,334,13478.504,0,,scifi,waldo,334
31,6398,811.717,0,,scifi,waldo,6398
31,7703,149.566,0,,scifi,waldo,7703
31,714,11039.617,0,,scifi,waldo,714
31,10415,5021.89,0,,scifi,waldo,10415
31,6339,16994.0,0,,scifi,waldo,6339
31,6117,1440.165,0,,scifi,waldo,6117
31,4156,2183.426,0,,scifi,waldo,4156
31,12245,36.907,0,,scifi,waldo,12245
31,267,100.339,0,,scifi,waldo,267
31,5851,4531.89,0,,scifi,waldo,5851
31,1107,2904.331,0,,scifi,waldo,1107
31,5650,23677.747,0,,scifi,waldo,5650
31,3951,645.037,0,,scifi,waldo,3951
31,12009,16876.986,0,,scifi,waldo,12009
31,10766,15.353,0,,scifi,waldo,10766
31,10294,1849.827,0,,scifi,waldo,10294
31,1699,6466.205,0,,scifi,waldo,1699
31,9534,4402.735,0,,scifi,waldo,9534
31,12046,1241.211,0,,scifi,waldo,12046
31,12398,3912.018,0,,scifi,waldo,12398
31,5448,4.142,0,,scifi,waldo,5448
31,2186,8244.103,0,,scifi,waldo,2186
31,727,10242.32,0,,scifi,waldo,727
31,5773,1594.59,0,,scifi,waldo,5773
31,8946,11700.612,0,,scifi,waldo,8946
31,5547,1949.169,0,,scifi,waldo,5547
31,10532,16960.833,0,,scifi,waldo,10532
31,2869,8520.066,0,,scifi,waldo,2869
31,7613,10527.966,0,,scifi,waldo,7613
31,11394,3367.473,0,,scifi,waldo,11394
31,7841,6320.1,0,,scifi,waldo,7841
31,10351,1520.927,0,,scifi,waldo,10351
31,2987,1083.504,0,,scifi,waldo,2987
31,2210,9117.025,0,,scifi,waldo,2210
31,1034,184.875,0,,scifi,waldo,1034
31,11732,4273.425,0,,scifi,waldo,11732
31,7499,844.904,0,,scifi,waldo,7499
31,606,8736.297,0,,scifi,waldo,606
31,4808,5769.94,0,,scifi,waldo,4808
31,3303,6438.148,0,,scifi,waldo,3303
31,718,2212.606,0,,scifi,waldo,718
31,3269,731.716,0,,scifi,waldo,3269
31,687,155.845,0,,scifi,waldo,687
31,5171,1808.192,0,,scifi,waldo,5171
31,5081,5422.424,0,,scifi,waldo,5081
31,8445,118.096,0,,scifi,waldo,8445
32,0,1.582,1,,gaming,team-fortress-arcade,0
32,6525,4493.429,0,,gaming,team-fortress-arcade,6525
32,8898,6.304,0,,gaming,team-fortress-arcade,8898
32,7757,4585.374,0,,gaming,team-fortress-arcade,7757
32,4151,38.3,0,,gaming,team-fortress-arcade,4151
32,600,1416.942,0,,gaming,team-fortress-arcade,600
32,12342,4710.219,0,,gaming,team-fortress-arcade,12342
32,10599,22625.788,0,,gaming,team-fortress-arcade,10599
32,3132,1983.782,0,,gaming,team-fortress-arcade,3132
32,4688,3478.254,0,,gaming,team-fortress-arcade,4688
32,5849,5101.274,0,,gaming,team-fortress-arcade,5849
32,784,5229.572,0,,gaming,team-fortress-arcade,784
32,10744,25229.307,0,,gaming,team-fortress-arcade,10744
32,5439,1717.066,0,,gaming,team-fortress-arcade,5439
32,4477,6497.229,0,,gaming,team-fortress-arcade,4477
32,2040,9359.003,0,,gaming,team-fortress-arcade,2040
32,6030,30.438,0,,gaming,team-fortress-arcade,6030
32,7160,28129.585,0,,gaming,team-fortress-arcade,7160
32,6554,75.239,0,,gaming,team-fortress-arcade,6554
32,12179,6.557,0,,gaming,team-fortress-arcade,12179
